Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,
59533724,-42.84853926,0.007203988931,-171.2935502,-171.2935502,-19.01783379,0.11197171,-150.3278118,-9870.327812,-18.99589607,0.1122548714,-148.5538208,-9868.553821,-39.47181831,0.01062696095,-162.4424639,-162.4424639,
60021505,-43.12739912,0.006976378643,-164.7258125,-164.7258125,-19.11028146,0.1107862665,126.4565343,-9953.543466,-19.09096825,0.1110328756,128.2575469,-9951.742453,-38.77900522,0.01150932196,-160.5577617,-160.5577617,
60509286,-42.3286447,0.007648350199,-165.0553108,-165.0553108,-19.2046977,0.1095885334,43.40378135,-10036.59622,-19.18476187,0.1098403496,45.19626198,-10034.80374,-38.91013877,0.01133686725,-167.8222002,-167.8222002,
60997067,-42.84576392,0.007206291142,-172.8617614,-172.8617614,-19.24728966,0.1090524725,-39.98109195,-10119.98109,-19.22802672,0.1092945897,-38.16657916,-10118.16658,-38.92858537,0.01131281621,-164.6794949,-164.6794949,
61484848,-43.55010515,0.006644996285,-172.8272035,-172.8272035,-19.3376573,0.1079237768,-123.5237634,-10203.52376,-19.31914565,0.1081540327,-121.7353177,-10201.73532,-38.91348649,0.01133249864,-171.6580265,-171.6580265,
61972629,-44.59292294,0.005893236266,-163.7414427,-163.7414427,-19.42898058,0.1067950126,152.9098704,-10287.09013,-19.41207647,0.1070030548,154.693649,-10285.30635,-40.22676189,0.009742309116,-172.3662732,-172.3662732,
62460410,-42.80039337,0.007244031527,-158.5784374,-158.5784374,-19.52156532,0.1056627073,69.49605736,-10370.50394,-19.50354066,0.1058822026,71.24481425,-10368.75519,-40.17259022,0.009803259273,-168.7072367,-168.7072367,
62948191,-42.11922916,0.007834991721,-161.7377263,-161.7377263,-19.61771012,0.1044995677,-13.8444492,-10453.84445,-19.59903705,0.1047244643,-12.08364683,-10452.08365,-39.90155864,0.01011397947,-166.4315278,-166.4315278,
63435972,-41.75888824,0.008166868975,-167.4788814,-167.4788814,-19.7141139,0.1033461506,-97.04294072,-10537.04294,-19.69552602,0.1035675491,-95.29466816,-10535.29467,-39.4147753,0.01069698126,-167.6284616,-167.6284616,
63923753,-42.53699411,0.007467071233,-165.9680438,-165.9680438,-19.79236602,0.1024192754,179.6278122,-10620.37219,-19.77127144,0.1026683135,-178.59175,-10618.59175,-39.27282954,0.0108732287,-169.9206559,-169.9206559,
64411534,-41.46297352,0.008449895224,-163.6436563,-163.6436563,-19.88868184,0.1012898453,96.26055839,-10703.73944,-19.87025844,0.1015049164,98.0270927,-10701.97291,-39.25027768,0.01090149641,-172.0204757,-172.0204757,
64899315,-42.189136,0.007772186264,-171.2468972,-171.2468972,-19.99452603,0.1000630412,13.1216878,-10786.87831,-19.97428319,0.1002965144,14.91269808,-10785.0873,-39.26639035,0.01088129244,-176.9403682,-176.9403682,
65387096,-42.03519682,0.007911159834,-156.011505,-156.011505,-20.02546151,0.09970729274,-70.10491955,-10870.10492,-20.00843217,0.0999029682,-68.30244338,-10868.30244,-41.49559085,0.00841822361,-179.2408969,-179.2408969,
65874877,-40.43391276,0.00951271229,-159.2079483,-159.2079483,-20.10362093,0.09881410773,-153.5812647,-10953.58126,-20.0830993,0.09904784591,-151.7424187,-10951.74242,-41.79624977,0.008131815402,-163.8614704,-163.8614704,
66362658,-39.45294393,0.01065007837,-162.1131083,-162.1131083,-20.1823212,0.09792282631,123.0953306,-11036.90467,-20.16420144,0.09812731777,124.9364945,-11035.06351,-39.91088015,0.01010313119,-161.4989303,-161.4989303,
66850439,-39.07689218,0.01112129577,-170.9544392,-170.9544392,-20.27208202,0.09691609319,39.66644032,-11120.33356,-20.25202053,0.09714019553,41.54722344,-11118.45278,-39.53851133,0.01054567623,-169.3938475,-169.3938475,
67338220,-39.28139265,0.01086251446,-173.6503034,-173.6503034,-20.35790486,0.09596320779,-43.72431787,-11203.72432,-20.34153029,0.09614428753,-41.85095089,-11201.85095,-39.88343528,0.01013510462,-171.2908234,-171.2908234,
67826001,-39.02242245,0.01119125722,-178.5965314,-178.5965314,-20.44839557,0.09496864061,-127.1201954,-11287.1202,-20.42960626,0.09517429908,-125.2764779,-11285.27648,-40.1306991,0.009850653553,-173.0973639,-173.0973639,
68313782,-39.12561431,0.01105908725,178.2368918,-181.7631082,-20.52886069,0.09409292412,149.5615669,-11370.43843,-20.51033544,0.0942938196,151.4012169,-11368.59878,-40.53471119,0.009402956798,-169.5369057,-169.5369057,
68801564,-39.00450914,0.01121436127,169.0823667,-190.9176333,-20.61431163,0.09317178554,66.34466922,-11453.65533,-20.59390188,0.09339097423,68.14977808,-11451.85022,-40.37372949,0.00957885338,-169.1096084,-169.1096084,
69289345,-41.85668803,0.008075428916,163.3601624,-196.6398376,-20.70637615,0.0921894433,-16.60024696,-11536.60025,-20.68790877,0.09238565911,-14.81801629,-11534.81802,-40.28614227,0.009675933763,-164.6442709,-164.6442709,
69777126,-40.65605516,0.009272508536,-176.4819897,-176.4819897,-20.73718318,0.09186304588,-99.55470424,-11619.5547,-20.71764502,0.09206991647,-97.81764715,-11617.81765,-39.86351599,0.01015837405,-165.9105974,-165.9105974,
70264907,-39.96145995,0.01004446946,174.0430831,-185.9569169,-20.80354188,0.09116390212,177.0958054,-11702.90419,-20.78527237,0.09135585392,178.8389886,-11701.16101,-39.73143984,0.01031402092,-164.064546,-164.064546,
70752688,-40.15399103,0.009824273593,172.0978151,-187.9021849,-20.883529,0.09032824037,93.845447,-11786.15455,-20.86313152,0.09054061159,95.57511261,-11784.42489,-39.02493416,0.01118802149,-164.8724286,-164.8724286,
71240469,-40.9231173,0.008991748169,165.705804,-194.294196,-20.96005472,0.08953591251,10.41089667,-11869.5891,-20.93999937,0.089742886,12.18453365,-11867.81547,-38.80962093,0.01146882572,-166.4158744,-166.4158744,
71728250,-42.11814783,0.007835967184,171.2055158,-188.7944842,-21.04780311,0.0886359379,-72.98510414,-11952.9851,-21.02832707,0.08883490588,-71.19316004,-11951.19316,-38.10162868,0.01244281276,-167.8519223,-167.8519223,
72216031,-42.19031474,0.007771131586,179.6174338,-180.3825662,-21.13326789,0.08776808154,-156.3677987,-12036.3678,-21.11352791,0.08796777443,-154.5329993,-12034.533,-37.72002397,0.0130016599,-174.3612304,-174.3612304,
72703812,-40.54322753,0.009393741905,-174.5550721,-174.5550721,-21.21714147,0.08692464518,120.3872674,-12119.61273,-21.19942532,0.08710212168,122.2478301,-12117.75217,-37.96750998,0.01263643306,179.3927956,-180.6072044,
73191593,-39.76744478,0.0102713555,176.7674753,-183.2325247,-21.30734879,0.08602656071,37.35809761,-12202.6419,-21.28704674,0.08622787091,39.26081691,-12200.73918,-38.84547356,0.01142158357,175.5051859,-184.4948141,
73679374,-39.27042547,0.0108762386,177.514776,-182.485224,-21.34769036,0.08562793724,-45.59100644,-12285.59101,-21.32917046,0.08581070633,-43.69912401,-12283.69912,-39.599579,0.01047179303,175.3581303,-184.6418697,
74167155,-38.92529034,0.01131710859,164.5676765,-195.4323235,-21.42434736,0.08487555591,-128.9452863,-12368.94529,-21.40305743,0.08508384909,-127.037566,-12367.03757,-40.28351915,0.009678856315,178.6905807,-181.3094193,
74654936,-40.7533317,0.009169241582,160.4733739,-199.5266261,-21.52290355,0.08391794157,147.6492478,-12452.35075,-21.50367665,0.08410390629,149.5651314,-12450.43487,-40.10210332,0.009883137422,-175.3091887,-175.3091887,
75142717,-41.2288023,0.008680802692,167.5855213,-192.4144787,-21.63712853,0.08282159188,64.17973363,-12535.82027,-21.61619002,0.08302148529,66.12530064,-12533.8747,-39.09493289,0.01109822066,-175.3354062,-175.3354062,
75630498,-40.39344673,0.009557133736,169.6523241,-190.3476759,-21.74772276,0.08177374015,-19.25671429,-12619.25671,-21.72942741,0.08194616415,-17.35116119,-12617.35116,-38.68799013,0.01163055645,-179.9723075,-179.9723075,
76118279,-40.03676213,0.009957765476,159.8180922,-200.1819078,-21.86123788,0.08071199948,-102.575504,-12702.5755,-21.84128378,0.08089763227,-100.7005722,-12700.70057,-39.27285312,0.01087319919,173.7060205,-186.2939795,
76606060,-42.08599675,0.007865025996,155.3580719,-204.6419281,-21.93840826,0.07999808424,174.1460359,-12785.85396,-21.91918705,0.08017530991,176.0164846,-12783.98352,-40.50038448,0.009440190884,179.3118623,-180.6881377,
77093841,-43.59854372,0.006608042297,170.1116416,-189.8883584,-22.0394515,0.07907285592,90.87480648,-12869.12519,-22.01870185,0.07926197823,92.71294638,-12867.28705,-39.61175972,0.01045711813,-175.3199484,-175.3199484,
77581622,-40.85656167,0.009060912079,-178.8860914,-178.8860914,-22.13236697,0.07823149897,8.191052692,-12951.80895,-22.11338578,0.07840264443,10.02762468,-12949.97238,-39.91474611,0.01009863545,179.079923,-180.920077,
78069403,-40.71144788,0.009213562923,169.0295224,-190.9704776,-22.12303542,0.07831559089,-74.73852113,-13034.73852,-22.10162656,0.07850886019,-72.94140892,-13032.94141,-40.04671104,0.009946366272,-176.6107078,-176.6107078,
78557184,-40.90154687,0.009014105909,171.5453628,-188.4546372,-22.15748101,0.0780056301,-158.173309,-13118.17331,-22.13637677,0.07819539208,-156.3862224,-13116.38622,-39.56007075,0.01051953305,-172.8557276,-172.8557276,
79044965,-40.51960929,0.009419319654,171.5499161,-188.4500839,-22.25317363,0.07715095714,118.3167514,-13201.68325,-22.23204389,0.07733886697,120.079738,-13199.92026,-38.29030373,0.01217544417,-174.3424906,-174.3424906,
79532746,-40.11099375,0.009873026721,168.6096519,-191.3903481,-22.37265807,0.07609692305,34.85685124,-13285.14315,-22.351954,0.07627852739,36.61173194,-13283.38827,-37.55199466,0.01325562676,177.3611785,-182.6388215,
80020527,-40.1323298,0.009848804353,163.2592614,-196.7407386,-22.49466009,0.0750355371,-48.46235797,-13368.46236,-22.47397999,0.07521440091,-46.76448286,-13366.76448,-37.86713851,0.01278330275,166.3372722,-193.6627278,
80508308,-41.45664581,0.008456053258,160.3394553,-199.6605447,-22.59788772,0.07414905393,-131.8486089,-13451.84861,-22.57703078,0.07432731784,-130.1543657,-13450.15437,-39.47783582,0.01061960123,156.1588576,-203.8411424,
80996089,-42.35936784,0.007621344764,176.3970489,-183.6029511,-22.69918913,0.07328929494,144.9457202,-13535.05428,-22.67772988,0.07347058635,146.5871468,-13533.41285,-43.18800225,0.006927872521,163.9964873,-196.0035127,
81483870,-39.13371154,0.01104878246,177.768043,-182.231957,-22.76574732,0.07272984034,62.18860205,-13617.8114,-22.74488185,0.07290476385,63.86011195,-13616.13989,-41.94099091,0.007997430134,-178.3532072,-178.3532072,
81971652,-38.91624823,0.01132889596,164.4866349,-195.5133651,-22.73256785,0.07300819438,-20.71970781,-13700.71971,-22.7131005,0.07317200828,-19.04782896,-13699.04783,-41.85302894,0.008078831552,-171.8563209,-171.8563209,
82459433,-39.68185148,0.0103730728,157.3080266,-202.6919734,-22.7403488,0.07294282177,-104.1534275,-13784.15343,-22.71834016,0.0731278815,-102.4755209,-13782.47552,-39.99871359,0.01000148115,-169.6106938,-169.6106938,
82947214,-40.73912817,0.00918424777,157.0128903,-202.9871097,-22.80212345,0.07242588779,172.4217998,-13867.5782,-22.78352761,0.07258111232,174.1014577,-13865.89854,-39.37958191,0.0107404111,-172.8912173,-172.8912173,
83434995,-41.01550355,0.008896615526,159.9106755,-200.0893245,-22.88430021,0.07174390139,89.02022725,-13950.97977,-22.86263105,0.07192310824,90.71388435,-13949.28612,-39.04569894,0.01116130698,-174.0728341,-174.0728341,
83922776,-41.15076382,0.008759146877,160.0830753,-199.9169247,-22.95921989,0.07112773934,5.682308103,-14034.31769,-22.94238107,0.07126576422,7.359523402,-14032.64048,-38.7146932,0.01159485548,-174.5929778,-174.5929778,
84410557,-41.38968991,0.008521489328,160.4841506,-199.5158494,-23.04143033,0.0704577035,-77.64910861,-14117.64911,-23.02038944,0.07062858863,-75.91307215,-14115.91307,-37.98247305,0.01261468318,-177.7911427,-177.7911427,
84898338,-41.84816932,0.008083352797,163.7633937,-196.2366063,-23.1287964,0.06975256464,-160.8469774,-14200.84698,-23.11046915,0.06989989806,-159.0669686,-14199.06697,-37.89170774,0.01274719451,172.3361786,-187.6638214,
85386119,-40.9298358,0.008984795775,169.6838101,-190.3161899,-23.23243896,0.06892520269,116.1285849,-14283.87142,-23.21379671,0.06907329353,117.9569529,-14282.04305,-39.26694218,0.01088060115,166.4871811,-193.5128189,
85873900,-39.77396831,0.01026364411,162.5516208,-197.4483792,-23.32705445,0.06817847416,33.0511402,-14366.94886,-23.30981315,0.06831394133,34.9037269,-14365.09627,-39.99819077,0.01000208317,169.1399826,-190.8600174,
86361681,-40.51545308,0.009423827896,155.0121107,-204.9878893,-23.41043283,0.06752714035,-50.2485697,-14450.24857,-23.39201393,0.06767048725,-48.42357554,-14448.42358,-40.78847464,0.009132217949,170.8296336,-189.1703664,
86849462,-41.21464512,0.008694963115,156.4794029,-203.5205971,-23.47679497,0.06701318378,-133.7942199,-14533.79422,-23.458726,0.06715273416,-131.9591904,-14531.95919,-41.4557603,0.008456915378,176.2819282,-183.7180718,
87337243,-41.08280739,0.008827945239,157.80022,-202.19978,-23.51687895,0.06670464119,142.6942052,-14617.30579,-23.49729408,0.06685521592,144.4816413,-14615.51836,-41.44193587,0.008470386088,-174.6086075,-174.6086075,
87825024,-40.72950931,0.009194424151,154.954406,-205.045594,-23.54833932,0.06646347342,59.31318987,-14700.68681,-23.52940966,0.06660847908,61.08992255,-14698.91008,-40.93011801,0.008984503858,-171.2754071,-171.2754071,
88312805,-41.12284145,0.008787350059,149.9745137,-210.0254863,-23.59484939,0.06610853461,-23.78223126,-14783.78223,-23.57444388,0.06626402407,-22.02774037,-14782.02774,-40.36798995,0.00958518507,-167.0992599,-167.0992599,
88800586,-41.84416674,0.008087078576,147.5871113,-212.4128887,-23.6653181,0.06557436522,-106.795766,-14866.79577,-23.64545068,0.06572452649,-105.0182092,-14865.01821,-39.09336671,0.011100222,-167.229717,-167.229717,
89288367,-42.71485947,0.007315719185,148.0227124,-211.9772876,-23.76387815,0.06483448904,170.2108106,-14949.78919,-23.74482719,0.06497684803,171.9630654,-14948.03693,-38.49893776,0.01188647584,-171.8894556,-171.8894556,
89776148,-42.89528506,0.007165322579,149.2037939,-210.7962061,-23.86636066,0.06407401917,87.08917439,-15032.91083,-23.84878068,0.06420383439,88.86455751,-15031.13544,-38.37300669,0.01206006547,-170.4214943,-170.4214943,
90263929,-43.24994918,0.006878639366,142.7418662,-217.2581338,-23.97595098,0.06327067258,3.85847595,-15116.14152,-23.96063586,0.06338233101,5.620085727,-15114.37991,-37.22118059,0.01377022291,-170.1390069,-170.1390069,
90751710,-46.29330211,0.004845458683,139.9829014,-220.0170986,-24.05885461,0.06266965007,-79.19887505,-15199.19888,-24.04069944,0.06280077855,-77.44275133,-15197.44275,-36.66146966,0.01468677756,-177.1290908,-177.1290908,
91239491,-47.96350534,0.003997833778,157.9381132,-202.0618868,-24.10629344,0.06232830661,-162.5528642,-15282.55286,-24.0891271,0.06245161083,-160.7884767,-15280.78848,-36.91599307,0.01426265399,179.5772243,-180.4227757,
91727272,-47.78350395,0.004081547007,172.3291468,-187.6708532,-24.18297367,0.06178048542,114.0114367,-15365.98856,-24.16511421,0.06190764583,115.8288799,-15364.17112,-36.86124134,0.01435284296,176.9993271,-183.0006729,
92215053,-47.43603178,0.004248135994,-176.061887,-176.061887,-24.26211909,0.06122010154,30.76303539,-15449.23696,-24.24728662,0.06132473342,32.58468069,-15447.41532,-36.90600046,0.01427907179,172.0106431,-187.9893569,
92702834,-46.23125747,0.004880194446,-167.1669459,-167.1669459,-24.31574446,0.06084330221,-52.32477625,-15532.32478,-24.2967468,0.06097652351,-50.44334574,-15530.44335,-37.48091376,0.01336454913,171.0247758,-188.9752242,
93190615,-44.96324255,0.005647261165,-161.1514584,-161.1514584,-24.36987539,0.06046530256,-135.4272604,-15615.42726,-24.35422215,0.06057436815,-133.5469986,-15613.547,-37.23294024,0.0137515923,173.0348359,-186.9651641,
93678396,-43.20599147,0.006913539153,-157.7018481,-157.7018481,-24.46747891,0.05978965599,141.7814398,-15698.21856,-24.45251199,0.05989277013,143.6430414,-15696.35696,-36.06234026,0.01573558839,171.9442841,-188.0557159,
94166177,-41.70733281,0.008215487881,-166.8097378,-166.8097378,-24.51231622,0.05948181188,59.3083359,-15780.69166,-24.49828176,0.05957799886,61.12804794,-15778.87195,-35.14529462,0.01748780367,155.5673215,-204.4326785,
94653958,-42.25109179,0.007716945101,-169.5057967,-169.5057967,-24.53298069,0.05934046777,-23.67479164,-15863.67479,-24.51444946,0.05946720502,-21.90327309,-15861.90327,-38.09958157,0.01244574565,136.9719475,-223.0280525,
95141739,-41.7139081,0.008209271049,-166.1964654,-166.1964654,-24.57333474,0.05906541542,-106.820446,-15946.82045,-24.55916566,0.05916184602,-105.062371,-15945.06237,-42.71093834,0.007319022514,145.365819,-214.634181,
95629521,-40.82553399,0.009093337299,-170.3903689,-170.3903689,-24.62333795,0.05872636264,170.2643025,-16029.7357,-24.60668262,0.05883907938,172.0600863,-16027.93991,-43.13680982,0.0069688242,-176.0771057,-176.0771057,
96117302,-41.74410106,0.008180784396,-174.1262846,-174.1262846,-24.69013671,0.05827646023,86.84932345,-16113.15068,-24.67557615,0.05837423369,88.68017614,-16111.31982,-39.22311547,0.01093564054,-175.7176549,-175.7176549,
96605083,-41.75008252,0.008175152711,-161.936968,-161.936968,-24.87058942,0.05707823421,3.256861683,-16196.74314,-24.8552539,0.05717909862,5.051744707,-16194.94826,-38.51977581,0.01185799354,177.1835644,-182.8164356,
97092864,-39.25035523,0.01090139908,-160.1414732,-160.1414732,-25.07183026,0.05577100709,-80.24379606,-16280.2438,-25.0578325,0.05586095744,-78.44220536,-16278.44221,-38.27298921,0.012199739,177.323336,-182.676664,
97580645,-38.55676744,0.01180759988,-171.1776405,-171.1776405,-25.14037138,0.055332645,-163.536354,-16363.53635,-25.12522447,0.05542922118,-161.7031297,-16361.70313,-37.64465437,0.01311496939,173.5920967,-186.4079033,
98068426,-37.88706879,0.01275400435,-175.9902503,-175.9902503,-25.12002068,0.05546243928,113.1354744,-16446.86453,-25.10469746,0.05556036971,114.9797026,-16445.0203,-37.32570765,0.01360550348,170.7173478,-189.2826522,
98556207,-38.31746598,0.01213742897,172.3548307,-187.6451693,-25.08498338,0.0556866165,29.86754403,-16530.13246,-25.06999998,0.05578276036,31.66419743,-16528.3358,-37.24090257,0.01373899203,165.0222377,-194.9777623,
99043988,-39.48217872,0.01061429281,171.3319067,-188.6680933,-25.13470779,0.05536873616,-53.26389794,-16613.2639,-25.11912289,0.05546817222,-51.49350756,-16611.49351,-37.59331849,0.01319271181,161.6390777,-198.3609223,
99531769,-39.64105706,0.01042190589,172.6151289,-187.3848711,-25.23945895,0.05470500379,-136.3148761,-16696.31488,-25.22614543,0.05478891856,-134.498083,-16694.49808,-38.16619256,0.01235066586,157.5860264,-202.4139736,
100019550,-39.6472097,0.01041452616,171.3185265,-188.6814735,-25.35711942,0.05396895751,140.7055001,-16779.2945,-25.33888975,0.0540823448,142.5833125,-16777.41669,-39.56036686,0.01051917444,158.1929208,-201.8070792,
